adsID,title,price,area,num_bed,num_bath,floor,image,address,date,typeAss,typeAss_Fmt,typeNoti,direct,streetCode,street,districtCode,district,provinceCode,province,wardCode,ward,prjCode,prj,lat,lpn,user_id
Ads_03_3811146,"Chung cư mini Chùa Bộc - Thái Hà ở ngay, 30-50m2, oto đỗ cửa, Chiết khấu ngay 30tr",750,30,2,,6,https://img.landber.com/2019/03/99/0/17/20181205_022859_3811146_0.jpg.s1,"Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,,,3,Đống Đa,HN,Hà Nội,33,Quang Trung,,,21.0117531,105.8271535,
Ads_03_2319399,"Ccmn Dương Quảng Hàm  – Cầu Giấy (500m) chỉ từ 650tr/căn, 32-46m/1-2pn, Ck 2% GTCH, Nhà Th",650,46,2,,5,https://img.landber.com/2019/03/99/0/21/20170821_101115_2319399_0.jpg.s1,"Đường Dương Quảng Hàm, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",20200926,1,Bán căn hộ chung cư,0,8,2023,Dương Quảng Hàm,7,Cầu Giấy,HN,Hà Nội,9440,Quan Hoa,,,21.0352499,105.800786,
Ads_03_3467619,"Ccmn Nguyễn Văn Cừ - Long Biên giá chỉ từ 600tr/căn, chiết khấu tới 40tr, đủ đồ ở ngay",600,46,2,,6,https://img.landber.com/2019/03/99/0/10/20180914_094616_3467619_0.jpg.s1,"158 Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,270,Nguyễn Văn Cừ,9,Long Biên,HN,Hà Nội,9376,Bồ Đề,,,21.0358229,105.8719384,
Ads_03_3201293,"Chung cư mini Mễ Trì Hạ - Phạm hùng ở ngay,33-50m2,oto đỗ cửa, nhận nhà ở ngay",450,30,2,,5,https://img.landber.com/2018/08/99/0/12/20180703_111852_3201293_0.jpg.s1,"14 Đường Mễ Trì, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,1,652,Mễ Trì,14,Nam Từ Liêm,HN,Hà Nội,11373,Mễ Trì,,,21.006438,105.7805837,
Ads_03_4511868,"Mở Bán!!! Ccmn Xuân Thuỷ - Trần Thái Tông 33-50m2 ,ở ngay, oto đỗ 50m2,",600,31,2,,6,https://img.landber.com/2019/06/99/0/24/20190531_093854_4511868_0.jpg.s1,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,,,7,Cầu Giấy,HN,Hà Nội,9446,Dịch Vọng Hậu,,,21.0353974,105.7852507,
Ads_03_2144786,"Ccmn Võ.C.Công – Lạc Long Quân chỉ với 550tr/căn, 31-50m, CK 2% GTCH, ô tô đỗ cửa",550,50,2,,7,https://img.landber.com/2019/03/99/0/21/20170617_102345_2144786_0.jpg.s1,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",20200926,1,Bán căn hộ chung cư,0,6,7021,Võ Chí Công,6,Tây Hồ,HN,Hà Nội,9373,Xuân La,,,21.0605323,105.8052491,
Ads_03_2280142,"Chung cư Dương.Đ.Nghệ (300m) - Mễ Trì 30-42m, đủ nội thất, Ngõ Taxi LH:0971.044.833",500,42,2,,5,https://img.landber.com/2019/03/99/0/17/20170812_015236_2280142_0.jpg.s1,"Đường Đình Thôn, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,6,5588,Đình Thôn,14,Nam Từ Liêm,HN,Hà Nội,12115,Mỹ Đình 1,,,21.0207191,105.7690393,
Ads_03_6505902,"Bán căn hộ chung cư tại Vân Hồ, DT 45m2, đầy đủ nội thất",1450,45,2,,6,https://landber.com/images/no-image.png,"Đường Vân Hồ III, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,551,Vân Hồ III,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_2195133,"Chung cư mini Trần Cung- Hoàng Quốc Việt căn 46m2, Đường oto",650,46,1,,4,https://img.landber.com/2019/03/99/0/19/20170706_015825_2195133_0.jpg.s1,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",20200926,1,Bán căn hộ chung cư,0,6,616,Hoàng Quốc Việt,7,Cầu Giấy,HN,Hà Nội,9451,Nghĩa Tân,,,21.0467279,105.791597,
Ads_03_2301348,"Chung cư mini Quan Hoa – Cầu Giấy (500m) chỉ 660tr/căn, CK 2% GTCH, Thoáng Mát",660,32,2,,5,https://img.landber.com/2019/03/99/0/17/20170814_020440_2301348_0.jpg.s1,"Đường Cầu Giấy, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",20200926,1,Bán căn hộ chung cư,0,8,3981,Cầu Giấy,7,Cầu Giấy,HN,Hà Nội,9440,Quan Hoa,,,21.0352499,105.800786,
Ads_03_4389944,"Chung cư mini Lê Duẩn – Đống Đa chỉ 400 triệu/căn, ở ngay, nội thất cơ bản LH: 091044833",1050,55,2,,7,https://img.landber.com/2019/06/99/0/22/20190509_025742_4389944_0.jpg.s1,"Đường Lê Duẩn, Phường Phương Liên, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,1,89,Lê Duẩn,3,Đống Đa,HN,Hà Nội,31,Phương Liên,,,21.0112711,105.8368683,
Ads_03_2529836,"Chính chủ bán Cc Ô Chợ Dừa - Xã Đàn 30-55m,CK 1-2% GTCH, Nhà Đẹp Oto đỗ cửa. LH CĐT",780,28,2,,5,https://img.landber.com/2019/03/99/0/24/20171212_110730_2529836_0.jpg.s1,"Đường Ô Chợ Dừa, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,6,10257,Ô Chợ Dừa,3,Đống Đa,HN,Hà Nội,,,,,21.0147074,105.8205229,
Ads_03_3478999,"Ccmn Nguyễn hoàng- Mỹ Đình 550tr/căn, nhận nhà ở ngay, oto đỗ cửa, CK 5% GTCH, Đủ Đồ",550,30,6,,8,https://img.landber.com/2018/10/99/0/15/20180917_035654_3478999_0.jpg.s1,"20 Đường Nguyễn Hoàng, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,1,3476,Nguyễn Hoàng,14,Nam Từ Liêm,HN,Hà Nội,12116,Mỹ Đình 2,,,21.0315647,105.7732987,
Ads_03_6119276,"Hot!!! Ccmn Hồ Đền Lừ - Tân Mai ở ngay 30-50m2, đủ đồ nhận nhà ngay",600,30,2,,2,https://landber.com/images/no-image.png,"23 Đường  Hồ Đền Lừ, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,,,8,Hoàng Mai,HN,Hà Nội,9517,Tân Mai,,,20.9827254,105.8495272,
Ads_03_3467686,"Ccmn Nga Liên- Phạm Văn Đồng ở ngay,35-50m2,oto đỗ cửa, CK 350tr mỗi căn, Lh: 0971044833",790,46,2,,6,https://img.landber.com/2019/03/99/0/07/20180914_095142_3467686_0.jpg.s1,"447 Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,3,1433,Phạm Văn Đồng,718,Bắc Từ Liêm,HN,Hà Nội,11369,Cổ Nhuế 1,,,21.0541196,105.7829613,
Ads_03_6434586,Mở Bán Trực Tiếp Căn Hộ C1 Xã Đàn - Phạm Ngọc Thạch. Đủ Nội Thất. Về Ở Luôn. Giá Từ 620tr,660,48,2,,8,https://landber.com/images/no-image.png,"Phố Phạm Ngọc Thạch, Phường Kim Liên, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,8,,,3,Đống Đa,HN,Hà Nội,25,Kim Liên,,,21.0064767,105.8350928,
Ads_03_6871840,"Bán Gấp CHDV Mỹ Đình, 6 Tầng, Mặt Tiền 12m, 15.9 tỷ",15900,115,27,,6,https://landber.com/images/no-image.png,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,668,Mỹ Đình,14,Nam Từ Liêm,HN,Hà Nội,12115,Mỹ Đình 1,,,21.0207191,105.7690393,
Ads_03_6900392,"3 phòng ngủ Lancaster Núi Trúc, Ba Đình. Tầng đẹp view hồ Tây. 112m2 7 tỷ 8",7800,112,3,,17,https://landber.com/images/no-image.png,"20 Phố Núi Trúc, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_6917157,"Chung cư mini bán chỉ 350 triệu, Hưng Vượng,La Phù,Hoài Đức,Hà Nội. Gần ngã 3 chùa Tổng.",350,35,1,,4,https://landber.com/images/no-image.png,"Tỉnh lộ 72, Xã La Phù, Huyện Hoài Đức, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,,,21,Hoài Đức,HN,Hà Nội,10071,La Phù,,,20.9791514,105.731585,
Ads_03_7008415,"Bán nhà chung cư cao cấp Golden West số 2 Lê Văn Thiêm, Thanh Xuân: 94m2, 3N, giá 2.7 tỷ",2700,94,3,,1,https://landber.com/images/no-image.png,"Đường Lê Văn Thiêm, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,325,Lê Văn Thiêm,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,1271,Golden West,21.0020389556885,105.801666259766,
Ads_03_6453359,"BÁN NHÀ TẬP THỂ THANH XUÂN BẮC 66M 2N 2WC GIÁ 1,4TỶ",1400,66,2,,,https://landber.com/images/no-image.png,"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,65,Nguyễn Trãi,5,Thanh Xuân,HN,Hà Nội,9332,Thanh Xuân Bắc,,,20.9934937,105.7992356,
Ads_03_6453412,BÁN CC HẠ ĐÌNH 101M 2N 2WC GIÁ SIÊU RẺ CHỈ 20TR 1M,2000,101,2,,,https://landber.com/images/no-image.png,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,,,5,Thanh Xuân,HN,Hà Nội,9326,Hạ Đình,,,20.9906336,105.8087254,
Ads_03_6324711,Chủ Đầu Tư Mở Bán Chung Cư B2 Vạn Bảo Vĩnh Phúc Ba Đình. Giá Từ 650tr / 1 Căn,660,48,2,,8,https://landber.com/images/no-image.png,"Đường Vĩnh Phúc, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,5726,Vĩnh Phúc,2,Ba Đình,HN,Hà Nội,72,Vĩnh Phúc,,,21.0416611,105.8104362,
Ads_03_6527140,Mở Bán Trực Tiếp Căn Hộ LUX 2 Yên Lãng - Hoàng Cầu. Đủ Nội Thất. Về Ở Luôn. Giá Từ 620tr,650,48,2,,8,https://landber.com/images/no-image.png,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,4,,,3,Đống Đa,HN,Hà Nội,,,2248,TĐC Hoàng Cầu,21.0194473266602,105.821655273438,
Ads_03_5750019,Bán căn hộ 2PN mới tinh chung cư Hinode Minh Khai,3300,77,2,,,https://img.landber.com/2020/02/03/0/22/05750019-5135-ban-can-ho-chung-cu-ha-noi.jpg.s1,"201 Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,82,Minh Khai,,,20.9958227,105.8565947,
Ads_03_6833620,"CĂN HỘ TẦNG 18 HAPULICO ĐẲNG CẤP 77M, 2 NGỦ, KHÉP KÍN,Ở LUÔN  2.45 TỶ.",2450,77,2,,1,https://landber.com/images/no-image.png,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,2227,Vũ Trọng Phụng,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,,,21.0024684,105.8037498,
Ads_03_6954419,Mở bán chung cư mini Trần Khát Chân –Phố Huế hơn 800 triệu/căn (31-52m2) ở ngay,880,31,1,,3,https://landber.com/images/no-image.png,"427 Đường Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",20200926,1,Bán căn hộ chung cư,0,7,545,Trần Khát Chân,4,Hai Bà Trưng,HN,Hà Nội,90,Thanh Nhàn,,,21.0055109,105.8562193,
Ads_03_7007217,Cần bán chung cư CT17 Khu Đô Thị Việt Hưng. Tầng 11. View ra hồ.,1533,73,2,,11,https://landber.com/images/no-image.png,"Đường Nguyễn Văn Cừ, Phường Giang Biên, Quận Long Biên, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,270,Nguyễn Văn Cừ,9,Long Biên,HN,Hà Nội,9390,Giang Biên,51,Việt Hưng,21.0626907348633,105.908332824707,
Ads_03_6259682,BQL cần bán nhiều căn hộ trống tại D.le Pont D'or - tân hoàng minh 36 hoàng cầu,5300,121,3,,15,https://landber.com/images/no-image.png,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,,,3,Đống Đa,HN,Hà Nội,,,1190,D’. Le Pont D’or - Hoàng Cầu,21.0194931030273,105.822341918945,
Ads_03_6496490,"cần bán cắt lỗ căn hộ tại The Golden Armor- B6 Giảng Võ dt 137m2, 4 ngủ giá 6.4 tỷ",6400,137,4,,12,https://landber.com/images/no-image.png,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_7005012,"CẦN BÁN CĂN CHUNG CƯ CHÍNH CHỦ CT2 BẮC LINH ĐÀM, ĐẠI TỪ, LÔ GÓC SỔ ĐỎ 67M2- 3PN",1490,67,3,,5,https://landber.com/images/no-image.png,"Đường Nguyễn Hữu Thọ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,458,Nguyễn Hữu Thọ,8,Hoàng Mai,HN,Hà Nội,9476,Đại Kim,2503,B1-B2 Tây Nam Linh Đàm,20.9642238616943,105.823181152344,
Ads_03_7004941,"Bán Căn Hộ diện tích đa dạng giá tốt tại Vinhomes Green Bay Quận Từ Liêm, Hà Nội.",950,28,1,,1,https://landber.com/images/no-image.png,"Đường Đại Lộ Thăng Long, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,5687,Đại lộ Thăng Long,14,Nam Từ Liêm,HN,Hà Nội,11373,Mễ Trì,,,21.006438,105.7805837,
Ads_03_6780723,Bán căn hộ Vinaconex 6 Nguyễn Trãi 3 ngủ 120m2 2.95 Tỷ.,2950,120,3,,15,https://landber.com/images/no-image.png,"Đường Nguyễn Trãi, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",20200926,1,Bán căn hộ chung cư,0,-1,65,Nguyễn Trãi,5,Thanh Xuân,HN,Hà Nội,9335,Thanh Xuân Nam,,,20.987411,105.7992652,
Ads_03_6630846,"700 triệu-Chung cư mini phố Quan Nhân,Thanh Xuân-Tầng 3-40m2-2PN-1WC",700,40,2,,3,https://landber.com/images/no-image.png,"Phố Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,,,21.0024684,105.8037498,
Ads_03_6662044,"TRẢ TRC 700tr SỞ HỮU CĂN GÓC 70.9m2, 3PN 2VS CHUNG CƯ KĐT ĐẶNG XÁ, CĂN HIẾM, ĐƯỢC TRẢ CHẬM",1160,71,3,,,https://landber.com/images/no-image.png,"Đường DX 03, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,9730,DX 03,11,Gia Lâm,HN,Hà Nội,9999,Đặng Xá,,,21.0322345,105.9648943,
Ads_03_5912462,"Mở bán đợt 3 ra thêm các tầng mới chung cư Hồng Hà Eco City, chỉ từ 1.59 tỷ/căn full đồ",1590,65,2,,,https://img.landber.com/2020/03/03/0/11/0mo-ban-dot-3-ra-them-cac-tang-moi-chung-cu-hong-ha-eco-city-chi-tu-1-59-ty-can-full-do.jpg.s1,"Đường Tứ Hiệp, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,734,Tứ Hiệp,13,Thanh Trì,HN,Hà Nội,11207,Tứ Hiệp,,,20.9447367,105.8554064,
Ads_03_6818212,"Bán căn góc 2 PN. 3 PN dự án Tecco Skyville, chiết khấu cao, giá 17,9 tr/m2, Trực tiếp CĐT",1250,64,2,,18,https://landber.com/images/no-image.png,"Đường Trần Thủ Độ, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",20200925,1,Bán căn hộ chung cư,0,5,452,Trần Thủ Độ,13,Thanh Trì,HN,Hà Nội,11207,Tứ Hiệp,,,20.9447367,105.8554064,
Ads_03_3778074,"Mở bán chung cư Eco Dream Thanh xuân , giá trực tiếp CĐT 25.7tr/m2, hỗ trợ cho vay vốn  0%",1800,67,2,,,https://img.landber.com/2019/01/03/0/05/20181127_053433_3778074_0.jpg.s1,"Đường Nguyễn Xiển, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,316,Nguyễn Xiển,13,Thanh Trì,HN,Hà Nội,11238,Tân Triều,,,20.9732907,105.7995737,
Ads_03_6010345,Bán cắt lỗ căn hộ cao cấp 3PN Green Pearl 378 Minh Khai mới tinh,3200,88,3,,,https://img.landber.com/2020/04/03/0/14/0ban-cat-lo-can-ho-cao-cap-3pn-green-pearl-378-minh-khai-moi-tinh.jpg.s1,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_6454313,"Cần bán căn hộ The Golden Armor - B6 Giảng Võ, 83m2 2pn, giá chỉ 4 tỷ.",4000,83,2,,10,https://landber.com/images/no-image.png,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_5065348,"Bán gấp căn hộ D. Le Pont D or - 36 Hoàng Cầu, 102m2 02PN, tầng cao, giá chỉ 5.3 tỷ.",5200,102,2,,16,https://img.landber.com/2019/10/03/0/01/20190910_110641_5065348_0.jpg.s1,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,3,Đống Đa,HN,Hà Nội,,,1190,D’. Le Pont D’or - Hoàng Cầu,21.0194931030273,105.822341918945,
Ads_03_5213698,"CHÍNH CHỦ BÁN CĂN HỘ PLATINUM RESIDENCES - NGUYỄN CÔNG HOAN, 107M2 2PN, ĐỦ ĐỒ, GIÁ 5,4 TỶ",5400,107,2,,18,https://img.landber.com/2019/10/03/0/04/20191004_033748_5213698_0.jpg.s1,"Phố Nguyễn Công Hoan, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,66,Ngọc Khánh,1189,Platinum Residences,21.0270671844482,105.817451477051,
Ads_03_5065451,"Bán căn hộ D2 Giảng Võ, Ba Đình, 88m2, 02PN, giá chỉ 4.3 tỷ. Lh 0945.894.297",4300,88,2,,10,https://img.landber.com/2019/10/03/0/01/20190910_111555_5065451_0.jpg.s1,"Đường Giảng Võ, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,438,Giảng Võ,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,641,D2 Giảng Võ,21.025936126709,105.822189331055,
Ads_03_6667948,"Bán căn hộ HH2 Bắc Hà 103m2, 2 ngủ, căn góc, 2.3 tỷ.",2300,103,2,,4,https://landber.com/images/no-image.png,"15 Đường Tố Hữu, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,3151,Tố Hữu,5,Thanh Xuân,HN,Hà Nội,9332,Thanh Xuân Bắc,,,20.9934937,105.7992356,
Ads_03_6677465,Chung Cư Mini 22 Phòng Khép Kín - Khu Vực Trung Tâm,11800,96,22,,7,https://landber.com/images/no-image.png,"Đường Dịch Vọng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,572,Dịch Vọng,7,Cầu Giấy,HN,Hà Nội,9446,Dịch Vọng Hậu,510,Eurowindow Multi Complex,21.0110893249512,105.799903869629,
Ads_03_5851909,"BQL cần bán căn hộ tại dự án B6 giảng võ -The Golden Armor, 2- 3PN, giá chỉ từ 3,6tỷ",3600,76,2,,,https://img.landber.com/2020/02/03/0/29/0bql-can-ban-can-ho-tai-du-an-b6-giang-vo-the-golden-armor-2pn-3pn-gia-chi-tu-3-6ty.jpg.s1,"B6 Giảng Võ Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,62,Giảng Võ,,,21.0273387,105.8181426,
Ads_03_6567380,"Bán căn 3PN 105m2 dự án Amber, thuận tiện thông Times,bàn giao thô,nhận nhà ngay, giá 2.95",2950,105,3,,23,https://landber.com/images/no-image.png,"Đường Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,82,Minh Khai,,,20.9958227,105.8565947,
Ads_03_6549771,"CẦN BÁN CHUNG CƯ QUẬN BA ĐÌNH, CÁCH MẶT ĐƯỜNG 30M, DIỆN TÍCH 60M2 TẦNG TRUNG VIEW",1350,60,2,,8,https://landber.com/images/no-image.png,"Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,2,Ba Đình,HN,Hà Nội,61,Đội Cấn,,,21.0351799,105.8271253,
Ads_03_6834339,"BÁN CĂN 2PN 77M2, DỰ ÁN HAPULICO 85 VŨ TRỌNG PHỤNG ĐẲNG CẤP, KHÔNG GIAN TUYỆT VỜI, 2.4",2400,77,2,,,https://landber.com/images/no-image.png,"Đường Vũ Trọng Phụng, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,2227,Vũ Trọng Phụng,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,,,21.0024684,105.8037498,
Ads_03_6675515,"Chủ nhà bán gấp CHCC 121m2 dự án D'Le Pont D'or - 36 Hoàng Cầu 2PN - 2WC, giá: 5.6 tỷ",5566,121,2,,10,https://landber.com/images/no-image.png,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,3,Đống Đa,HN,Hà Nội,,,1190,D’. Le Pont D’or - Hoàng Cầu,21.0194931030273,105.822341918945,
Ads_03_6631819,"Bán gấp CHCC 88 Láng Hạ - Sky City, 145m2, 3PN, giá: 37tr/m2 ( đủ hết đồ)",5365,145,3,,14,https://landber.com/images/no-image.png,"Đường Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,69,Láng Hạ,3,Đống Đa,HN,Hà Nội,,,309,Sky City Towers-88 Láng Hạ,21.0124912261963,105.811317443848,
Ads_03_6483278,"Bid Residence 104 - Dự án cao cấp duy nhất có mức 1,6 tỷ/ căn 2 ngủ tại trung tâm Hà Đông",1656,69,2,,24,https://landber.com/images/no-image.png,"Đường Tố Hữu, Phường La Khê, Quận Hà Đông, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,3151,Tố Hữu,15,Hà Đông,HN,Hà Nội,9566,La Khê,,,20.9694766,105.7594827,
Ads_03_5817437,CẬP NHẬT CÁC CĂN HỘ BÁN CẮT LỖ SÂU CỦA CHỦ ĐẦU TƯ TẠI TIMES CITY VÀ PARK HILL T3/2020.,1800,53,1,,28,https://img.landber.com/2020/02/03/0/24/05817437-5823-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg.s1,"458 Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
Ads_03_7001796,Bán Gấp Chung Cư 76.27M2 tại HH1A - Linh Đàm.,1300,76,6,,27,https://landber.com/images/no-image.png,"Đường Bằng Liệt, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,10414,Bằng Liệt,8,Hoàng Mai,HN,Hà Nội,9484,Hoàng Liệt,,,20.9617899,105.8373606,
Ads_03_5802146,"BÁN NHANH CHUNG CƯ NGUYỄN TRÃI, THANH XUÂN 110M2, 3 PHÒNG NGỦ. GIÁ CHỈ 2.2 TỶ. LHCC",2200,110,3,,10,https://landber.com/images/no-image.png,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,,,5,Thanh Xuân,HN,Hà Nội,9326,Hạ Đình,,,20.9906336,105.8087254,
Ads_03_6781749,Bán tập thể tầng 3 Thanh Xuân Bắc,1400,60,2,,3,https://landber.com/images/no-image.png,"Đường Nguyễn Trãi, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,7,65,Nguyễn Trãi,5,Thanh Xuân,HN,Hà Nội,9332,Thanh Xuân Bắc,,,20.9934937,105.7992356,
Ads_03_6844300,Bán căn góc chung cư cao cấp GoldSeason 47 nguyễn tuân,3700,110,3,,17,https://landber.com/images/no-image.png,"Đường Nguyễn Tuân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,326,Nguyễn Tuân,5,Thanh Xuân,HN,Hà Nội,9329,Nhân Chính,,,21.0024684,105.8037498,
Ads_03_6433667,"BÁN CĂN GÓC CAO CẤP 2PN VIEW ĐẸP, FULL NỘI THẤT HIỆN ĐẠI TẠI AMBER RIVERSIDE MIN",2900,75,2,,,https://landber.com/images/no-image.png,"Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",20200925,1,Bán căn hộ chung cư,0,-1,340,Minh Khai,4,Hai Bà Trưng,HN,Hà Nội,,,,,21.0051315,105.8618405,
